current_tick,Admission,Assign,Diagnose,Discharge,Recovery,Transfer,Treatment
3396,2,0,1,0,1,0,1
3397,1,0,2,1,0,0,1
3398,1,0,1,1,0,0,2
3399,1,0,1,1,0,0,2
3400,1,0,1,1,0,0,2
3401,1,0,1,1,0,0,2
3402,1,0,1,1,0,0,2
3403,1,0,1,0,0,0,2
3404,1,0,1,0,0,0,2
3405,1,0,0,0,0,0,2
3406,1,0,0,0,0,0,3
3407,1,0,0,0,0,0,3
3408,1,0,0,0,0,0,3
3409,1,0,0,0,0,0,3
3410,1,0,0,0,0,0,3
3411,1,0,0,0,0,0,3
3412,1,0,0,0,0,0,3
3413,1,0,0,0,0,0,3
3414,1,0,0,0,0,0,3
3415,1,0,0,0,0,0,3
3416,1,0,0,0,0,0,3
3417,1,0,0,0,0,0,3
3418,1,0,0,0,0,0,3
3419,1,0,0,0,0,0,3
3420,1,0,0,0,0,0,3
3421,1,0,0,0,1,0,2
3422,1,0,0,0,1,0,2
3423,1,0,0,0,1,0,2
3424,1,0,0,0,1,0,2
3425,1,0,0,0,1,0,2
3426,1,0,0,0,1,0,2
3427,1,0,0,0,1,0,2
3428,1,0,0,0,1,0,2
3429,1,0,0,0,1,0,2
3430,1,0,0,0,1,0,2
3431,1,0,0,0,1,0,2
3432,1,0,0,0,1,0,2
3433,1,0,0,0,1,0,2
3434,1,0,0,0,1,0,2
3435,1,0,0,0,1,0,2
3436,1,0,0,0,1,0,2
3437,1,0,0,0,1,0,2
3438,1,0,0,0,2,0,1
3439,1,0,0,0,2,0,1
3440,1,0,0,0,2,0,1
3441,1,0,0,0,2,0,1
3442,1,0,0,0,2,0,1
3443,1,0,0,0,2,0,1
3444,1,0,0,0,2,0,1
3445,1,0,0,0,2,0,1
3446,1,0,0,0,2,0,1
3447,1,0,0,0,1,0,2
3448,1,0,0,0,1,0,2
3449,1,0,0,0,1,0,2
3450,1,0,0,0,1,0,2
3451,1,0,0,0,1,0,2
3452,1,0,0,0,1,0,2
3453,1,0,0,0,1,0,2
3454,1,0,0,0,0,0,3
3455,0,0,1,0,1,0,2
3456,0,0,1,0,1,0,2
3457,0,0,1,0,1,0,2
3458,0,0,1,0,1,0,2
3459,0,0,1,0,1,0,2
3460,0,0,1,0,1,0,2
3461,0,0,1,0,1,0,2
3462,0,0,1,0,1,0,2
3463,0,0,1,0,1,0,2
3464,0,0,1,0,1,0,2
3465,0,0,1,0,1,0,2
3466,0,0,1,0,1,0,2
3467,0,0,0,0,1,0,3
3468,0,0,0,0,1,0,3
3469,0,0,0,0,1,0,3
3470,0,0,0,0,1,0,3
3471,0,0,0,0,1,0,3
3472,0,0,0,0,1,0,3
3473,0,0,0,0,1,0,3
3474,0,0,0,0,1,0,3
3475,0,0,0,0,1,0,3
3476,0,0,0,0,1,0,3
3477,0,0,0,1,1,0,2
3478,0,0,0,1,1,0,2
3479,0,0,0,1,1,0,2
3480,0,0,0,1,1,0,2
3481,0,0,0,1,1,0,2
3482,0,0,0,1,1,0,2
3483,0,0,0,0,2,0,1
3484,0,0,0,0,2,0,1
3485,0,0,0,0,2,0,1
3486,0,0,0,0,2,0,1
3487,0,1,0,0,1,0,1
3488,0,1,0,0,1,0,1
3489,0,1,0,0,1,0,1
3490,0,1,0,0,1,0,1
3491,0,1,0,0,1,0,1
3492,0,0,0,0,1,1,1
3493,0,0,0,0,1,1,1
3494,0,0,0,0,2,1,0
3495,0,1,0,0,2,1,0
3496,0,1,0,0,2,1,0
3497,0,1,0,0,2,1,0
3498,0,1,0,0,1,1,1
3499,0,1,0,0,1,1,1
3500,1,0,0,0,1,1,1
3501,1,0,0,0,1,1,1
3502,1,0,1,0,1,0,1
3503,1,0,1,0,1,0,1
3504,1,0,1,0,1,0,1
3505,1,0,1,0,1,0,1
3506,1,0,1,0,1,0,1
3507,1,0,1,0,1,0,1
3508,1,0,1,0,1,0,1
3509,1,0,1,0,1,0,1
3510,0,0,1,0,0,0,3
3511,0,0,1,0,0,0,3
3512,0,0,1,0,0,0,3
3513,0,0,1,0,0,0,3
3514,0,0,1,0,0,0,3
3515,0,0,1,0,0,0,3
3516,0,0,1,0,0,0,3
3517,0,0,0,0,0,0,4
3518,0,0,0,0,0,0,4
3519,0,0,0,0,0,0,4
3520,0,0,0,0,0,0,4
3521,0,0,0,0,0,0,4
3522,0,0,0,0,0,0,4
3523,0,0,0,0,0,0,4
3524,0,0,0,0,0,0,4
3525,0,0,0,0,1,0,3
3526,0,0,0,0,1,0,3
3527,0,0,0,0,1,0,3
3528,0,0,0,0,1,0,3
3529,0,0,0,0,1,0,3
3530,0,0,0,0,1,0,3
3531,0,0,0,0,1,0,3
3532,0,0,0,0,1,0,3
3533,0,0,0,0,1,0,3
3534,0,0,0,0,1,0,3
3535,0,0,0,0,1,0,3
3536,0,0,0,0,1,0,3
3537,0,0,0,0,1,0,3
3538,0,0,0,0,1,0,3
3539,0,0,0,0,1,0,3
3540,0,0,0,0,1,0,3
3541,0,0,0,0,0,0,4
3542,0,0,0,0,0,0,4
3543,0,0,0,0,0,0,4
3544,0,0,0,0,0,0,4
3545,0,0,0,0,0,0,4
3546,0,0,0,0,1,0,3
3547,0,0,0,0,1,0,3
3548,0,0,0,0,1,0,3
3549,0,0,0,0,1,0,3
3550,0,0,0,0,1,0,3
3551,0,0,0,0,1,0,3
3552,0,0,0,0,2,0,2
3553,0,0,0,0,2,0,2
3554,0,0,0,0,2,0,2
3555,0,0,0,0,2,0,2
3556,0,0,0,0,2,0,2
3557,0,0,0,0,2,0,2
3558,0,0,0,0,2,0,2
3559,0,0,0,0,1,0,3
3560,0,0,0,0,1,0,3
3561,0,0,0,0,1,0,3
3562,0,0,0,0,1,0,3
3563,0,0,0,0,1,0,3
3564,0,0,0,0,0,0,4
3565,0,0,0,0,0,0,4
3566,0,0,0,0,0,0,4
3567,0,0,0,0,0,0,4
3568,0,0,0,0,0,0,4
3569,0,0,0,0,0,0,4
3570,0,0,0,0,0,0,4
3571,0,0,0,0,0,0,4
3572,0,0,0,0,0,0,4
3573,0,0,0,0,0,0,4
3574,0,0,0,0,1,0,3
3575,0,0,0,0,1,0,3
3576,0,0,0,0,1,0,3
3577,0,0,0,0,1,0,3
3578,0,0,0,0,1,0,3
3579,0,0,0,0,1,0,3
3580,0,0,0,0,1,0,3
3581,0,0,0,0,1,0,3
3582,0,0,0,0,1,0,3
3583,0,0,0,0,1,0,3
3584,0,0,0,0,1,0,3
3585,0,0,0,0,1,0,3
3586,0,0,0,0,1,0,3
3587,0,0,0,0,1,0,3
3588,0,0,0,0,3,0,1
3589,0,0,0,0,3,0,1
3590,0,0,0,0,3,0,1
3591,0,0,0,0,3,0,1
3592,0,0,0,0,3,0,1
3593,0,0,0,1,2,0,1
3594,0,0,0,1,2,0,1
3595,0,0,0,1,2,0,1
3596,0,0,0,1,2,0,1
3597,0,0,0,1,2,0,1
3598,0,0,0,1,2,0,1
3599,0,0,0,1,2,0,1
3600,0,0,0,0,2,0,1
3601,0,0,0,0,2,0,1
3602,0,0,0,0,1,0,2
3603,0,0,0,0,1,0,2
3604,0,0,0,0,1,0,2
3605,0,0,0,0,1,0,2
3606,0,0,0,0,1,0,2
3607,0,0,0,0,1,0,2
3608,0,0,0,0,1,0,2
3609,0,0,0,0,1,0,2
3610,0,0,0,0,1,0,2
3611,0,0,0,0,1,0,2
3612,0,1,0,0,1,0,2
3613,0,1,0,0,1,0,2
3614,0,1,0,0,1,0,2
3615,0,1,0,0,1,0,2
3616,0,1,0,0,0,0,3
3617,1,0,0,0,0,0,3
3618,1,0,0,0,0,0,3
3619,1,0,0,0,0,0,3
3620,1,0,0,0,0,0,3
3621,1,0,0,0,0,0,3
3622,1,0,0,0,0,0,3
3623,1,0,0,0,0,0,3
3624,1,0,0,0,0,0,3
3625,1,0,0,0,0,0,3
3626,1,0,0,0,0,0,3
3627,1,0,0,0,0,0,3
3628,0,0,1,0,0,0,3
3629,0,0,1,0,0,0,3
3630,0,0,1,0,0,0,3
3631,0,0,1,0,0,0,3
3632,0,0,1,0,0,0,3
3633,0,0,1,0,0,0,3
3634,0,0,0,0,0,0,4
3635,0,0,0,0,0,0,4
3636,0,1,0,0,0,0,3
3637,0,1,0,0,0,0,3
3638,0,1,0,0,0,0,3
3639,0,1,0,0,0,0,3
3640,0,1,0,0,0,0,3
3641,0,0,0,0,0,1,3
3642,0,0,0,0,0,1,3
3643,0,0,0,0,0,1,3
3644,0,0,0,0,0,1,3
3645,0,0,0,0,0,1,3
3646,0,0,0,0,0,1,3
3647,0,0,0,0,0,1,3
3648,0,0,0,0,0,1,3
3649,0,0,0,0,0,1,3
3650,0,0,0,0,0,1,3
3651,0,0,1,0,0,0,3
3652,0,0,1,0,0,0,3
3653,0,0,1,0,0,0,3
3654,0,0,1,0,0,0,3
3655,0,1,1,0,0,0,3
3656,0,1,1,0,1,0,2
3657,0,1,1,0,1,0,2
3658,0,1,1,0,1,0,2
3659,0,2,1,0,2,0,1
3660,1,1,1,0,2,0,1
3661,1,1,1,0,2,0,1
3662,1,1,1,0,3,0,0
3663,1,1,0,0,3,0,1
3664,1,1,0,0,3,0,1
3665,2,0,0,0,3,0,1
3666,2,0,0,0,3,0,1
3667,2,0,0,0,3,0,1
3668,2,0,0,1,2,0,1
3669,2,0,0,1,3,0,0
3670,1,0,1,1,3,0,0
3671,1,0,1,1,3,0,0
3672,1,0,1,1,3,0,0
3673,1,0,1,1,3,0,0
3674,1,0,1,1,1,0,2
3675,1,0,1,0,1,0,2
3676,1,0,0,0,1,0,3
3677,0,0,1,0,1,0,3
3678,0,0,1,0,1,0,3
3679,0,0,1,0,1,0,3
3680,0,0,1,0,1,0,3
3681,0,0,1,0,1,0,3
3682,0,0,1,0,1,0,3
3683,0,0,1,0,1,0,3
3684,0,0,1,0,2,0,2
3685,0,0,0,0,2,0,3
3686,0,0,0,0,2,0,3
3687,0,0,0,0,2,0,3
3688,0,0,0,0,2,0,3
3689,0,0,0,0,2,0,3
3690,0,0,0,0,2,0,3
3691,0,0,0,0,1,0,4
3692,0,0,0,0,1,0,4
3693,0,0,0,0,1,0,4
3694,0,0,0,0,1,0,4
3695,0,0,0,0,1,0,4
3696,0,0,0,0,1,0,4
3697,0,0,0,0,1,0,4
3698,0,0,0,0,2,0,3
3699,0,0,0,0,2,0,3
3700,0,0,0,0,2,0,3
3701,0,0,0,0,2,0,3
3702,0,0,0,0,2,0,3
3703,0,0,0,0,2,0,3
3704,0,0,0,0,2,0,3
3705,0,0,0,0,2,0,3
3706,0,0,0,0,2,0,3
3707,0,0,0,0,2,0,3
3708,0,0,0,0,2,0,3
3709,0,0,0,0,2,0,3
3710,0,0,0,0,2,0,3
3711,0,0,0,0,2,0,3
3712,0,0,0,0,2,0,3
3713,0,0,0,0,4,0,1
3714,0,0,0,0,4,0,1
3715,0,0,0,0,4,0,1
3716,0,0,0,0,5,0,0
3717,0,0,0,0,5,0,0
3718,0,0,0,0,5,0,0
3719,0,0,0,0,5,0,0
3720,0,0,0,0,4,0,1
3721,0,0,0,0,4,0,1
3722,0,0,0,1,3,0,1
3723,0,0,0,1,2,0,2
3724,0,0,0,1,2,0,2
3725,0,0,0,1,2,0,2
3726,0,0,0,1,2,0,2
3727,0,0,0,1,2,0,2
3728,0,0,0,1,2,0,2
3729,0,0,0,0,2,0,2
3730,0,0,0,1,2,0,1
3731,0,0,0,1,2,0,1
3732,0,0,0,1,2,0,1
3733,0,0,0,1,2,0,1
3734,0,0,0,1,2,0,1
3735,0,0,0,1,2,0,1
3736,0,0,0,1,2,0,1
3737,0,0,0,0,2,0,1
3738,0,0,0,0,1,0,2
3739,0,0,0,0,1,0,2
3740,0,0,0,0,1,0,2
3741,0,0,0,0,1,0,2
3742,0,0,0,0,1,0,2
3743,0,0,0,0,1,0,2
3744,0,0,0,0,0,0,3
3745,0,0,0,0,0,0,3
3746,0,0,0,0,0,0,3
3747,0,0,0,0,1,0,2
3748,0,0,0,0,1,0,2
3749,0,0,0,0,1,0,2
3750,0,0,0,0,1,0,2
3751,0,0,0,0,2,0,1
3752,0,0,0,0,2,0,1
3753,0,0,0,0,2,0,1
3754,0,0,0,0,2,0,1
3755,0,0,0,0,2,0,1
3756,0,0,0,0,2,0,1
3757,0,0,0,0,2,0,1
3758,0,0,0,0,1,0,2
3759,0,0,0,0,1,0,2
3760,0,0,0,0,1,0,2
3761,0,0,0,0,1,0,2
3762,0,0,0,0,1,0,2
3763,0,0,0,0,1,0,2
3764,0,0,0,0,1,0,2
3765,0,0,0,0,1,0,2
3766,0,0,0,0,2,0,1
3767,0,0,0,0,2,0,1
3768,0,0,0,0,2,0,1
3769,0,0,0,0,2,0,1
3770,0,0,0,0,2,0,1
3771,0,0,0,0,2,0,1
3772,0,0,0,0,2,0,1
3773,0,0,0,0,2,0,1
3774,0,0,0,0,2,0,1
3775,0,0,0,0,2,0,1
3776,0,0,0,0,2,0,1
3777,0,0,0,0,1,0,2
3778,0,0,0,0,1,0,2
3779,0,0,0,0,1,0,2
3780,0,0,0,0,1,0,2
3781,0,0,0,0,1,0,2
3782,0,0,0,0,1,0,2
3783,0,0,0,0,1,0,2
3784,0,0,0,0,1,0,2
3785,0,0,0,0,2,0,1
3786,0,0,0,0,2,0,1
3787,0,0,0,0,2,0,1
3788,0,0,0,0,2,0,1
3789,0,0,0,0,2,0,1
3790,0,0,0,0,2,0,1
3791,0,0,0,0,2,0,1
3792,0,0,0,0,2,0,1
3793,0,0,0,0,2,0,1
3794,0,0,0,0,1,0,2
3795,0,0,0,1,0,0,2
3796,0,0,0,1,0,0,2
3797,0,0,0,1,0,0,2
3798,0,0,0,1,0,0,2
3799,0,0,0,1,0,0,2
3800,0,0,0,1,0,0,2
3801,0,0,0,1,0,0,2
3802,0,0,0,0,0,0,2
3803,0,0,0,0,0,0,2
3804,0,0,0,0,0,0,2
3805,0,0,0,0,0,0,2
3806,0,0,0,0,0,0,2
3807,0,0,0,0,0,0,2
3808,0,0,0,0,0,0,2
3809,0,0,0,0,0,0,2
3810,0,0,0,0,0,0,2
3811,0,0,0,0,0,0,2
3812,0,0,0,0,0,0,2
3813,0,0,0,0,0,0,2
3814,0,0,0,0,0,0,2
3815,0,0,0,0,0,0,2
3816,0,0,0,0,1,0,1
3817,0,1,0,0,1,0,1
3818,0,1,0,0,1,0,1
3819,0,1,0,0,1,0,1
3820,0,1,0,0,1,0,1
3821,0,1,0,0,1,0,1
3822,1,1,0,0,0,0,1
3823,1,1,0,0,1,0,0
3824,1,1,0,0,1,0,0
3825,1,1,0,0,1,0,0
3826,1,0,0,0,1,1,0
3827,1,0,0,0,1,1,0
3828,1,0,0,0,1,1,0
3829,1,0,0,0,1,1,0
3830,1,0,0,0,1,1,0
3831,1,0,0,0,1,1,0
3832,0,0,1,0,1,1,0
3833,0,0,1,0,1,1,0
3834,0,0,1,0,1,1,0
3835,0,1,2,0,0,0,0
3836,0,1,2,0,0,0,0
3837,0,1,2,0,0,0,0
3838,0,1,2,0,0,0,0
3839,0,1,2,0,0,0,0
3840,0,1,2,0,0,0,0
3841,0,0,2,0,0,1,0
3842,0,0,2,0,0,1,0
3843,0,0,2,0,0,1,0
3844,0,0,0,0,0,1,2
3845,0,0,0,0,0,1,2
3846,0,0,0,0,0,1,2
3847,0,0,0,0,0,1,2
3848,0,0,0,0,0,1,2
3849,0,0,0,0,0,1,2
3850,0,0,1,0,1,0,1
3851,0,0,1,0,1,0,1
3852,0,0,1,0,1,0,1
3853,0,0,1,0,1,0,1
3854,0,0,1,0,1,0,1
3855,0,0,1,0,1,0,1
3856,0,0,1,0,1,0,1
3857,0,0,1,0,1,0,1
3858,0,0,1,0,1,0,1
3859,0,0,1,0,1,0,1
3860,0,0,0,0,1,0,2
3861,0,0,0,0,1,0,2
3862,0,0,0,0,1,0,2
3863,0,0,0,0,1,0,2
3864,0,0,0,0,1,0,2
3865,0,0,0,0,1,0,2
3866,0,0,0,0,2,0,1
3867,0,0,0,0,2,0,1
3868,0,0,0,0,2,0,1
3869,0,0,0,0,2,0,1
3870,0,0,0,0,2,0,1
3871,0,0,0,0,3,0,0
3872,0,0,0,0,3,0,0
3873,0,0,0,0,2,0,1
3874,0,0,0,0,2,0,1
3875,0,0,0,0,2,0,1
3876,0,0,0,0,2,0,1
3877,0,0,0,0,2,0,1
3878,0,0,0,0,2,0,1
3879,0,0,0,0,2,0,1
3880,0,1,0,0,3,0,0
3881,0,1,0,0,3,0,0
3882,0,1,0,0,3,0,0
3883,0,1,0,0,3,0,0
3884,0,1,0,0,3,0,0
3885,1,0,0,0,3,0,0
3886,1,0,0,0,3,0,0
3887,1,0,0,0,3,0,0
3888,1,0,0,0,3,0,0
3889,1,0,0,0,3,0,0
3890,1,0,0,0,3,0,0
3891,1,0,0,0,3,0,0
3892,0,0,1,0,3,0,0
3893,0,0,1,0,3,0,0
3894,0,0,1,0,3,0,0
3895,0,0,1,0,3,0,0
3896,0,0,1,0,2,0,1
3897,0,0,1,0,2,0,1
3898,0,0,1,0,1,0,2
3899,0,0,1,0,1,0,2
3900,0,0,0,0,1,0,3
3901,0,0,0,0,1,0,3
3902,0,0,0,0,1,0,3
3903,0,0,0,0,2,0,2
3904,0,0,0,0,2,0,2
3905,0,0,0,0,3,0,1
3906,0,0,0,0,3,0,1
3907,0,0,0,0,3,0,1
3908,0,0,0,1,2,0,1
3909,0,0,0,1,2,0,1
3910,0,0,0,1,2,0,1
3911,0,0,0,1,2,0,1
3912,0,0,0,1,2,0,1
3913,0,0,0,1,2,0,1
3914,0,0,0,1,2,0,1
3915,0,0,0,0,2,0,1
3916,0,0,0,0,2,0,1
3917,0,0,0,0,2,0,1
3918,0,0,0,0,2,0,1
3919,0,0,0,0,2,0,1
3920,0,0,0,0,2,0,1
3921,0,0,0,0,2,0,1
3922,0,0,0,0,2,0,1
3923,0,1,0,0,1,0,1
3924,0,1,0,0,1,0,1
3925,0,1,0,0,1,0,1
3926,0,1,0,0,1,0,1
3927,0,1,0,0,1,0,1
3928,0,1,0,0,1,0,1
3929,0,0,0,0,1,1,1
3930,0,0,0,0,1,1,1
3931,0,0,0,0,1,1,1
3932,0,0,0,0,1,1,1
3933,0,0,0,0,1,1,1
3934,0,0,0,0,1,1,1
3935,0,0,0,0,1,1,1
3936,0,0,0,0,1,1,1
3937,0,0,0,0,1,1,1
3938,0,0,0,0,1,1,1
3939,0,0,0,0,1,1,1
3940,0,0,0,0,2,1,0
3941,0,0,1,0,2,0,0
3942,0,0,1,0,2,0,0
3943,0,0,1,0,1,0,1
3944,0,0,1,0,1,0,1
3945,0,0,1,0,1,0,1
3946,0,0,1,0,1,0,1
3947,0,1,1,0,0,0,1
3948,0,1,1,0,0,0,1
3949,0,1,1,0,0,0,1
3950,0,1,1,0,0,0,1
3951,0,1,1,0,0,0,1
3952,0,0,1,0,0,1,1
3953,0,0,0,0,0,1,2
3954,0,0,0,0,0,1,2
3955,0,0,0,0,0,1,2
3956,0,0,0,0,0,1,2
3957,0,0,0,0,0,1,2
3958,0,0,0,0,0,1,2
3959,0,0,0,0,0,1,2
3960,0,0,0,0,0,1,2
3961,0,0,0,0,0,1,2
3962,0,0,0,0,0,1,2
3963,0,0,1,0,0,0,2
3964,0,0,1,0,0,0,2
3965,0,0,1,0,0,0,2
3966,0,0,1,0,0,0,2
3967,0,0,1,0,0,0,2
3968,0,0,1,0,0,0,2
3969,0,0,1,0,0,0,2
3970,0,1,1,0,0,0,2
3971,0,1,1,0,1,0,1
3972,0,1,1,0,1,0,1
3973,0,1,1,0,1,0,1
3974,1,0,0,0,1,0,1
3975,1,0,0,0,1,0,2
3976,1,0,0,0,1,0,2
3977,1,0,0,0,1,0,2
3978,1,0,0,0,1,0,2
3979,1,0,0,0,1,0,2
3980,1,0,0,0,1,0,2
3981,1,0,0,0,1,0,2
3982,1,0,0,0,0,0,3
3983,0,0,1,0,0,0,3
3984,0,0,1,0,0,0,3
3985,0,0,1,0,0,0,3
3986,0,0,1,0,0,0,3
3987,0,0,1,0,0,0,3
3988,0,0,1,0,0,0,3
3989,0,0,1,0,0,0,3
3990,0,0,1,0,0,0,3
3991,0,0,1,0,0,0,3
3992,0,0,1,0,0,0,3
3993,0,0,0,0,0,0,4
3994,0,1,0,0,0,0,4
3995,0,1,0,0,0,0,4
3996,0,1,0,0,0,0,4
3997,0,1,0,0,0,0,4
3998,0,1,0,0,0,0,4
3999,0,1,0,0,0,0,4
4000,1,0,0,0,0,0,4
4001,1,0,0,0,0,0,4
4002,1,0,0,0,0,0,4
4003,1,0,0,0,0,0,4
4004,1,0,0,0,0,0,4
4005,1,0,0,0,0,0,4
4006,1,0,0,0,0,0,4
4007,1,0,0,0,0,0,4
4008,1,0,0,0,0,0,4
4009,1,0,0,0,0,0,4
4010,1,0,0,0,0,0,4
4011,1,0,0,0,0,0,4
4012,0,0,1,0,0,0,4
4013,0,0,1,0,0,0,4
4014,0,0,1,0,0,0,4
4015,0,0,1,0,0,0,4
4016,0,0,1,0,1,0,3
4017,0,0,0,0,1,0,3
4018,0,0,0,0,1,0,4
4019,0,0,0,0,1,0,4
4020,0,1,0,0,1,0,4
4021,0,1,0,0,1,0,4
4022,0,1,0,0,1,0,4
4023,0,1,0,0,2,0,3
4024,0,1,0,0,2,0,3
4025,0,1,0,0,2,0,3
4026,1,0,0,0,2,0,3
4027,1,0,0,0,2,0,3
4028,1,0,0,0,1,0,4
4029,1,0,0,0,1,0,4
4030,1,0,0,0,1,0,4
4031,1,0,0,0,1,0,4
4032,1,0,0,0,1,0,4
4033,0,0,1,0,1,0,4
4034,0,0,1,0,1,0,4
4035,0,0,1,0,1,0,4
4036,0,0,1,0,0,0,5
4037,0,0,1,0,0,0,5
4038,0,0,1,0,0,0,5
4039,0,0,1,0,0,0,5
4040,0,0,1,0,0,0,5
4041,0,0,1,0,0,0,5
4042,0,0,1,0,0,0,5
4043,0,0,0,0,0,0,5
4044,0,0,0,0,1,0,5
4045,0,0,0,0,1,0,5
4046,0,0,0,0,1,0,5
4047,0,0,0,0,1,0,5
4048,0,0,0,0,1,0,5
4049,0,0,0,0,1,0,5
4050,0,0,0,0,1,0,5
4051,0,0,0,0,1,0,5
4052,0,0,0,0,1,0,5
4053,0,0,0,0,1,0,5
4054,0,0,0,0,1,0,5
4055,0,0,0,0,1,0,5
4056,0,0,0,0,1,0,5
4057,0,0,0,0,1,0,5
4058,0,0,0,0,2,0,4
4059,0,0,0,0,1,0,5
4060,0,0,0,0,1,0,5
4061,0,0,0,0,1,0,5
4062,0,0,0,0,1,0,5
4063,0,0,0,0,2,0,4
4064,0,0,0,0,2,0,4
4065,0,0,0,0,2,0,4
4066,0,0,0,0,2,0,4
4067,0,0,0,0,2,0,4
4068,0,0,0,1,1,0,4
4069,0,0,0,1,1,0,4
4070,0,0,0,1,1,0,4
4071,0,0,0,1,1,0,4
4072,0,0,0,1,1,0,4
4073,0,0,0,1,1,0,4
4074,0,0,0,1,0,0,5
4075,0,0,0,0,0,0,5
4076,0,0,0,0,0,0,5
4077,0,0,0,0,1,0,4
4078,0,0,0,0,1,0,4
4079,0,0,0,0,1,0,4
4080,0,0,0,0,1,0,4
4081,0,0,0,0,1,0,4
4082,0,0,0,0,1,0,4
4083,0,0,0,0,1,0,4
4084,0,0,0,0,1,0,4
4085,0,0,0,0,1,0,4
4086,0,0,0,0,1,0,4
4087,0,0,0,0,1,0,4
4088,0,1,0,0,1,0,3
4089,0,1,0,0,1,0,3
4090,0,1,0,0,1,0,3
4091,0,1,0,0,1,0,3
4092,0,1,0,0,1,0,3
4093,0,0,0,0,1,1,3
4094,0,0,0,0,1,1,3
4095,0,0,0,0,1,1,3
4096,0,0,0,0,1,1,3
4097,0,0,0,0,1,1,3
4098,0,0,0,0,1,1,3
4099,0,1,0,0,2,1,1
4100,0,1,0,0,2,1,1
4101,0,1,0,0,2,1,1
4102,0,1,0,0,2,1,1
4103,0,1,1,0,1,0,2
4104,0,0,1,0,1,1,2
4105,0,0,1,0,1,1,2
4106,0,0,1,0,1,1,2
4107,0,0,1,0,1,1,2
4108,0,0,1,0,1,1,2
4109,0,0,1,0,1,1,2
4110,0,0,0,0,1,1,3
4111,0,0,0,0,1,1,3
4112,0,0,0,0,1,1,3
4113,0,0,1,0,2,0,2
4114,0,0,1,0,2,0,2
4115,0,0,1,0,2,0,2
4116,0,0,1,0,2,0,2
4117,0,0,1,0,2,0,2
4118,0,0,1,0,2,0,2
4119,0,0,1,0,2,0,2
4120,0,0,0,0,2,0,2
4121,0,1,0,0,2,0,3
4122,0,1,0,0,2,0,3
4123,0,1,0,0,2,0,3
4124,0,1,0,0,2,0,3
4125,0,1,0,0,2,0,3
4126,1,0,0,0,1,0,4
4127,1,0,0,0,1,0,4
4128,1,0,0,0,2,0,3
4129,1,0,0,0,2,0,3
4130,1,0,0,0,2,0,3
4131,1,0,0,0,2,0,3
4132,1,0,0,0,2,0,3
4133,1,0,0,0,2,0,3
4134,1,0,0,0,2,0,3
4135,1,0,0,0,2,0,3
4136,0,0,1,0,2,0,3
4137,0,0,1,0,2,0,3
4138,0,0,1,0,2,0,3
4139,0,0,1,0,2,0,3
4140,0,0,1,0,2,0,3
4141,0,0,1,0,3,0,2
4142,0,0,1,0,3,0,2
4143,0,0,1,0,3,0,2
4144,0,0,1,0,3,0,2
4145,0,0,1,0,3,0,2
4146,0,0,0,0,3,0,2
4147,0,0,0,0,3,0,3
4148,0,0,0,0,3,0,3
4149,0,0,0,0,3,0,3
4150,0,1,0,0,2,0,3
4151,0,1,0,0,2,0,3
4152,0,1,0,0,2,0,3
4153,0,1,0,0,3,0,2
4154,0,0,0,0,2,1,3
4155,0,0,0,0,2,1,3
4156,0,0,0,0,2,1,3
4157,0,0,0,0,2,1,3
4158,0,0,0,0,2,1,3
4159,0,0,0,0,2,1,3
4160,0,0,0,0,2,1,3
4161,0,0,0,0,2,1,3
4162,0,0,1,0,2,0,3
4163,0,0,1,0,2,0,3
4164,0,0,1,0,2,0,3
4165,0,0,1,0,2,0,3
4166,0,0,1,0,2,0,3
4167,0,0,1,0,2,0,3
4168,0,0,1,0,2,0,3
4169,0,0,1,0,2,0,3
4170,0,0,1,0,2,0,3
4171,0,0,1,0,3,0,2
4172,0,0,1,0,4,0,1
4173,0,0,1,0,4,0,1
4174,0,0,1,0,4,0,1
4175,0,0,0,0,4,0,1
4176,0,0,0,0,4,0,2
4177,0,0,0,0,4,0,2
4178,0,0,0,0,4,0,2
4179,0,0,0,0,4,0,2
4180,0,0,0,0,4,0,2
4181,0,0,0,0,4,0,2
4182,0,0,0,0,3,0,3
4183,0,0,0,0,3,0,3
4184,0,0,0,0,3,0,3
4185,0,1,0,0,2,0,3
4186,0,1,0,0,2,0,3
4187,0,1,0,0,2,0,3
4188,0,1,0,0,2,0,3
4189,0,1,0,0,2,0,3
4190,0,0,0,0,2,1,3
4191,0,0,0,0,3,1,2
4192,0,0,0,0,3,1,2
4193,0,0,0,0,3,1,2
4194,0,0,0,0,3,1,2
4195,0,0,0,0,2,1,3
4196,0,0,0,0,2,1,3
4197,0,0,0,0,2,1,3
4198,0,0,0,0,2,1,3
4199,0,0,0,0,2,1,3
4200,0,0,0,0,2,1,3
4201,0,0,1,0,2,0,3
4202,0,0,1,0,2,0,3
4203,0,0,1,0,2,0,3
4204,0,1,1,0,2,0,3
4205,0,1,1,0,2,0,3
4206,0,1,1,0,2,0,3
4207,0,1,1,0,2,0,3
4208,1,0,1,0,2,0,3
4209,1,0,1,0,2,0,3
4210,1,0,1,0,2,0,3
4211,1,0,0,0,3,0,2
4212,1,1,0,0,2,0,3
4213,1,1,0,0,2,0,3
4214,1,1,0,0,2,0,3
4215,1,1,0,0,2,0,3
4216,1,1,0,0,2,0,3
